PLOT,SUBSTRATE,AVGDEPTH,MINDEPTH,MAXDEPTH,RANGEDEPTH,TURBIDITY,TEMPERATURE,OXYGEN,TSS,PH,CHLOROPHYLL,VELOCITY,TOTALP,TOTALN,N_PRatio,QMEAN,QMIN,QMAX,QGROWING,CONNECTIVITY,EXCEEDANCE,WINDFETCH,logN,logP,DEPTH_PRED,DEPTH_RESID,CONNECTIVITY_PRED,CONNECTIVITY_RESID,VELOCITY_PRED,VELOCITY_RESID,EXCEEDANCE_PRED,EXCEEDANCE_RESID,logN_PRED,logN_RESID,logP_PRED,logP_RESID,TSS_PRED,TSS_RESID,CHLOROPHYLL_PRED,CHLOROPHYLL_RESID,TEMPERATURE_PRED,TEMPERATURE_RESID
32013640,1,0.8,0.8,0.8,0,16,27,12.3,24.08,8.7,72.3,0.2,0.120,2.098,17.483,1521,379,3477,1709,44.29,97.2,1.1,0.3,-0.9,0.9,-0.1,44.5,-0.2,0.2,0,102.2,-5,0.320,0.002,-0.916,-0.005,20.6,3.5,62.7,9.7,26.5,0.5
32013642,4,1.7,1.7,1.7,0,10,24.5,7.5,5.98,8.1,15.2,0.07,0.130,2.139,16.454,1521,379,3477,1709,71.02,159,2.18,0.3,-0.9,1.6,0.1,74.5,-3.5,0.1,0,163.8,-4.8,0.323,0.007,-0.889,0.003,6,0,15.5,-0.3,24.6,-0.1
32013644,1,1.7,1.7,1.7,0,10,24.5,7.5,5.98,8.1,15.2,0.07,0.130,2.139,16.454,1521,379,3477,1709,84.89,179.8,2.79,0.3,-0.9,1.5,0.2,85.8,-0.9,0.1,0,157.9,21.9,0.271,0.059,-0.891,0.005,4.5,1.4,12.8,2.4,24.5,0
32013647,4,1.7,1.7,1.7,0,10,24.5,7.5,5.98,8.1,15.2,0.07,0.130,2.139,16.454,1521,379,3477,1709,83.54,189.75,2.43,0.3,-0.9,1.7,0,83.2,0.4,0.1,0,181.3,8.4,0.316,0.015,-0.886,0.000,6.5,-0.5,18.6,-3.5,24.8,-0.3
32013650,1,0.9,0.9,0.9,0,16,27,12.3,24.08,8.7,72.3,0.2,0.120,2.098,17.483,1521,379,3477,1709,48.89,94.75,1.29,0.3,-0.9,1,-0.1,49.5,-0.6,0.2,0,101.9,-7.2,0.317,0.005,-0.912,-0.009,19.7,4.4,58.3,14,26.3,0.7
32013651,2,1.4,1.4,1.4,0,2,23.6,7.3,0.18,8.2,0.9,0.02,0.127,1.503,11.835,1521,379,3477,1709,100,149.8,2.91,0.2,-0.9,1.4,0,98.4,1.6,0,0,145.9,3.9,0.196,-0.019,-0.901,0.005,1.8,-1.6,7.6,-6.7,24.1,-0.5
32013661,3,0.8,0.8,0.8,0,2,23.6,7.3,0.18,8.2,0.9,0.02,0.127,1.503,11.835,1521,379,3477,1709,100,87.75,2.9,0.2,-0.9,1.2,-0.4,99.9,0.1,0,0,124.5,-36.8,0.186,-0.009,-0.896,0.000,0.6,-0.4,1.2,-0.3,23.6,0
32013664,6,1.1,1.1,1.1,0,2,23.6,7.3,0.18,8.2,0.9,0.02,0.127,1.503,11.835,1521,379,3477,1709,100,116.5,2.86,0.2,-0.9,1.1,0,100,0,0,0,123.4,-6.9,0.178,-0.001,-0.897,0.000,0.4,-0.2,1,-0.2,23.6,0
32013673,2,1.3,1.3,1.3,0,3,23.3,8.6,1.19,8.6,2.2,0.02,0.094,1.392,14.809,1521,379,3477,1709,100,151.5,2.87,0.1,-1,1.4,-0.1,100,0,0,0,155.2,-3.7,0.167,-0.024,-0.988,-0.039,1.3,-0.2,1.8,0.4,23.5,-0.2
32013675,2,1.4,1.4,1.4,0,3,23.3,8.6,1.19,8.6,2.2,0.02,0.094,1.392,14.809,1521,379,3477,1709,100,172,2.49,0.1,-1,1.4,0,99.9,0.1,0,0,166.7,5.3,0.175,-0.032,-0.990,-0.037,1.9,-0.7,3.1,-1,23.4,-0.1
32013679,3,1.7,1.7,1.7,0,4,23.7,4.8,1.68,7.7,1.4,0.08,0.131,1.876,14.321,1521,379,3477,1709,100,172.6,2.88,0.3,-0.9,1.7,0,100,0,0.1,0,177.6,-5,0.236,0.037,-0.916,0.033,1.5,0.2,1.6,-0.2,23.7,0
32013682,1,2.1,2.1,2.1,0,4,23.7,4.8,1.68,7.7,1.4,0.08,0.131,1.876,14.321,1521,379,3477,1709,100,196.2,2.9,0.3,-0.9,2,0.1,99.9,0.1,0.1,0,196.7,-0.5,0.265,0.008,-0.888,0.005,1.7,0,1.7,-0.3,23.8,-0.1
32013683,1,1.8,1.8,1.8,0,4,23.7,4.8,1.68,7.7,1.4,0.08,0.131,1.876,14.321,1521,379,3477,1709,100,175.4,2.79,0.3,-0.9,1.8,0,100,0,0.1,0,176.1,-0.7,0.267,0.006,-0.891,0.008,1.7,-0.1,1.9,-0.4,23.7,0
32013686,4,2.1,2.1,2.1,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,208.25,2.46,0.3,-0.9,1.8,0.3,99.9,0.1,0,0,195.9,12.3,0.262,0.003,-0.895,0.005,3.5,0.7,6.1,1.5,23.7,0
32013688,3,2.0,2,2,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,180,2.61,0.3,-0.9,1.7,0.3,100,0,0,0,188.2,-8.2,0.258,0.007,-0.896,0.006,3.3,1,5.4,2.3,23.7,0
32013689,3,2.0,2,2,0,4,23.9,5.4,1.53,7.7,1.3,0.02,0.122,1.696,13.902,1521,379,3477,1709,100,205.5,2.86,0.2,-0.9,2,0,99.8,0.2,0,0,205.8,-0.3,0.250,-0.020,-0.904,-0.010,2,-0.5,2.7,-1.5,23.9,0
32013690,3,1.1,1.1,1.1,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,124.8,2.01,0.3,-0.9,1.3,-0.2,98.4,1.6,0,0,117.2,7.6,0.268,-0.003,-0.894,0.004,5.3,-1.1,12.2,-4.5,23.7,0
32013691,3,1.3,1.3,1.3,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,123.25,2.31,0.3,-0.9,1.5,-0.2,99.9,0.1,0,0,130.2,-7,0.262,0.003,-0.896,0.007,4,0.2,7.3,0.3,23.7,0
32013692,2,1.4,1.4,1.4,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,124.6,2.57,0.3,-0.9,1.5,-0.1,100,0,0,0,136.1,-11.5,0.263,0.002,-0.894,0.004,3.5,0.7,6.3,1.3,23.7,0
32013694,6,1.7,1.7,1.7,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,133,2.21,0.3,-0.9,1.6,0.1,99.7,0.3,0,0,138.1,-5.1,0.262,0.002,-0.895,0.005,4.1,0.2,7.4,0.3,23.7,0
32013696,1,0.7,0.7,0.7,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,47.51,66.75,1.16,0.3,-0.9,1,-0.3,50.1,-2.6,0.1,-0.1,92.6,-25.9,0.270,-0.005,-0.890,0.001,8,-3.7,18.4,-10.8,24,-0.3
32013698,2,1.8,1.8,1.8,0,7,23.7,6.1,4.25,7.9,7.6,0.02,0.129,1.840,14.264,1521,379,3477,1709,100,172.5,2.38,0.3,-0.9,1.6,0.2,99.6,0.4,0,0,156.7,15.8,0.264,0.001,-0.896,0.006,3.5,0.8,6,1.6,23.7,0
32013701,4,1.4,1.4,1.4,0,2,23.9,6.3,0.69,7.9,0.5,0.05,0.120,1.783,14.858,1521,379,3477,1709,100,140,2.24,0.3,-0.9,1.4,0,99,1,0,0,134.8,5.2,0.259,-0.007,-0.905,-0.016,2.7,-2,4.5,-4,23.8,0.1
32013704,6,2.0,2,2,0,2,23.9,6.3,0.69,7.9,0.5,0.05,0.120,1.783,14.858,1521,379,3477,1709,100,171,2.47,0.3,-0.9,1.8,0.2,99.3,0.7,0.1,0,167.6,3.4,0.256,-0.005,-0.915,-0.006,1.1,-0.4,1.4,-0.9,23.9,0
32013705,3,1.6,1.6,1.6,0,6,24.1,5.4,2.5,7.8,3.7,0.07,0.126,1.942,15.413,1521,379,3477,1709,94.69,172,2.59,0.3,-0.9,1.7,-0.1,93.8,0.9,0.1,0,179.9,-7.9,0.282,0.006,-0.904,0.004,2.3,0.2,3.2,0.5,24.1,0
32013706,3,1.2,1.2,1.2,0,2,23.9,6.3,0.69,7.9,0.5,0.05,0.120,1.783,14.858,1521,379,3477,1709,100,99.4,2.27,0.3,-0.9,1.4,-0.2,99.2,0.8,0.1,0,112.6,-13.2,0.258,-0.006,-0.915,-0.006,1.2,-0.5,1.4,-0.9,23.9,0
32013707,3,1.6,1.6,1.6,0,6,24.1,5.4,2.5,7.8,3.7,0.07,0.126,1.942,15.413,1521,379,3477,1709,81.48,223.25,2.54,0.3,-0.9,1.6,0,83,-1.5,0.1,0,199.8,23.4,0.283,0.006,-0.903,0.003,2.8,-0.3,4.2,-0.5,24.1,0
32013708,6,1.2,1.2,1.2,0,6,24.1,5.4,2.5,7.8,3.7,0.07,0.126,1.942,15.413,1521,379,3477,1709,84.9,146.75,2.46,0.3,-0.9,1.8,-0.6,85.9,-1,0.1,0,173.8,-27,0.281,0.007,-0.904,0.004,2.3,0.2,3.8,-0.1,24.2,-0.1
32013709,3,0.8,0.8,0.8,0,2,23.9,6.3,0.69,7.9,0.5,0.05,0.120,1.783,14.858,1521,379,3477,1709,54.94,61,1.66,0.3,-0.9,1.2,-0.4,62.1,-7.1,0,0,86.1,-25.1,0.262,-0.011,-0.913,-0.008,1.9,-1.2,3.2,-2.7,23.9,0
32013710,3,2.7,2.7,2.7,0,6,24.1,5.4,2.5,7.8,3.7,0.07,0.126,1.942,15.413,1521,379,3477,1709,88.08,241.75,2.18,0.3,-0.9,2.3,0.4,84.5,3.6,0.1,0,235.3,6.4,0.278,0.011,-0.903,0.004,2.4,0.1,4.7,-1,24.1,0
32013745,6,2.8,2.8,2.8,0,8,25,7.9,10.65,8.2,17.9,0.75,0.142,2.379,16.754,1485,504,3947,1971,44.2,204,0.52,0.4,-0.8,2.7,0.1,43.9,0.3,0.7,0.1,190.7,13.3,0.371,0.006,-0.846,-0.001,10.1,0.6,17.6,0.3,25,0
32013750,6,2.2,2.2,2.2,0,6,25.1,8,8.38,8.2,16,0.59,0.139,2.397,17.245,1485,504,3947,1971,44.62,64.2,0.49,0.4,-0.9,2.5,-0.3,42.6,2,0.6,0,68,-3.8,0.367,0.013,-0.850,-0.007,8.5,-0.1,16.8,-0.8,25.1,0
32013755,6,2.0,2,2,0,7,25,7.8,8.63,8.2,19,0.9,0.141,2.358,16.723,1485,504,3947,1971,20.95,74,0.43,0.4,-0.9,2.1,-0.1,19.2,1.8,0.8,0.1,89,-15,0.372,0.000,-0.848,-0.002,8.9,-0.2,18,1,25,0
32013760,6,0.4,0.4,0.4,0,7,25.1,7.8,9.13,8.2,15.9,0.99,0.140,2.391,17.079,1485,504,3947,1971,17.85,146,0.47,0.4,-0.9,1,-0.6,18.8,-1,1,0,115.9,30.1,0.377,0.001,-0.854,0.000,9.2,-0.1,15.9,0,25.1,0
32013764,6,0.2,0.2,0.2,0,7,25.1,7.8,9.13,8.2,15.9,0.99,0.140,2.391,17.079,1485,504,3947,1971,18.48,36.5,0.43,0.4,-0.9,0.6,-0.4,19.4,-0.9,1,0,62.8,-26.3,0.377,0.001,-0.855,0.001,9.2,0,15.9,0,25.1,0
32013768,2,0.0,0,0,0,7,25.1,7.8,9.13,8.2,15.9,0.99,0.140,2.391,17.079,1485,504,3947,1971,22.93,12,0.47,0.4,-0.9,0.3,-0.3,22.9,0,1,0,29.2,-17.2,0.378,0.001,-0.855,0.001,9.1,0,15.9,0,25.1,0
32013769,2,0.0,0,0,0,7,25.1,7.8,9.13,8.2,15.9,0.99,0.140,2.391,17.079,1485,504,3947,1971,21.94,15,0.48,0.4,-0.9,0.3,-0.3,22.7,-0.7,1,0,29.3,-14.3,0.377,0.001,-0.855,0.001,9.2,0,15.9,0,25.1,0
32013772,6,1.2,1.2,1.2,0,7,25.1,7.8,9.13,8.2,15.9,0.99,0.140,2.391,17.079,1485,504,3947,1971,23.74,37.2,0.44,0.4,-0.9,1.5,-0.3,23.2,0.5,1,0,44.7,-7.5,0.377,0.002,-0.855,0.001,9.2,0,15.9,0,25.1,0
32013774,6,3.0,3,3,0,7,25.1,7.8,9.13,8.2,15.9,0.99,0.140,2.391,17.079,1485,504,3947,1971,20.38,271,0.5,0.4,-0.9,2.8,0.2,24.1,-3.7,0.9,0.1,250.5,20.5,0.379,-0.001,-0.851,-0.003,9.6,-0.5,16.1,-0.3,25.1,0
32013781,6,2.4,2.4,2.4,0,7,25.3,9,10.38,8.3,22.8,0.71,0.135,2.381,17.637,1485,504,3947,1971,30.09,110,0.55,0.4,-0.9,2.9,-0.5,24.2,5.9,0.7,0,150.5,-40.5,0.374,0.003,-0.863,-0.007,10.1,0.3,21.9,0.9,25.4,-0.1
32013786,6,1.6,1.6,1.6,0,9,25.3,8.9,9.92,8.2,22,0.74,0.135,2.428,17.985,1485,504,3947,1971,30.3,115,0.46,0.4,-0.9,1.7,-0.1,29.4,0.9,0.7,0.1,142.3,-27.3,0.380,0.005,-0.862,-0.008,10.2,-0.3,22.1,-0.2,25.2,0.1
32013793,6,0.6,0.6,0.6,0,9,25.3,8.9,9.92,8.2,22,0.74,0.135,2.428,17.985,1485,504,3947,1971,73.84,39.33,1.49,0.4,-0.9,1,-0.4,72.6,1.2,0.7,0,93,-53.7,0.385,0.001,-0.875,0.006,9.4,0.5,20.7,1.3,25.3,0
32013794,6,0.6,0.6,0.6,0,9,25.3,8.9,9.92,8.2,22,0.74,0.135,2.428,17.985,1485,504,3947,1971,76.27,94.4,1.54,0.4,-0.9,0.9,-0.3,74,2.2,0.7,0,103.6,-9.2,0.384,0.001,-0.876,0.006,9.1,0.8,20.2,1.7,25.3,0
32013795,2,1.8,1.8,1.8,0,6,24.4,7.3,8.76,8.1,12.6,0.84,0.148,2.413,16.304,1485,504,3947,1971,67.44,128,2.45,0.4,-0.8,1.6,0.2,68.2,-0.8,0.7,0.1,125.4,2.6,0.381,0.002,-0.851,0.021,9.2,-0.5,15.5,-2.9,24.7,-0.3
32013796,6,1.7,1.7,1.7,0,6,24.4,7.3,8.76,8.1,12.6,0.84,0.148,2.413,16.304,1485,504,3947,1971,59.88,137,2.49,0.4,-0.8,1.7,0,62.5,-2.6,0.7,0.1,143.3,-6.3,0.380,0.003,-0.854,0.024,8.8,-0.1,14.4,-1.8,24.7,-0.3
32013797,2,1.6,1.6,1.6,0,6,24.4,7.3,8.76,8.1,12.6,0.84,0.148,2.413,16.304,1485,504,3947,1971,80.74,99.25,2.74,0.4,-0.8,1.7,-0.1,79.9,0.8,0.7,0.2,117.7,-18.5,0.374,0.009,-0.865,0.035,7.4,1.4,11.6,1,24.5,-0.1
32013798,6,1.7,1.7,1.7,0,2,24.6,7.4,1.97,8.2,4.9,0.3,0.133,2.340,17.594,1485,504,3947,1971,73.79,186.25,2.39,0.4,-0.9,1.7,0,76.2,-2.4,0.4,-0.1,192.7,-6.4,0.368,0.001,-0.886,0.010,3.8,-1.8,7.4,-2.5,24.6,0
32013800,3,1.0,1,1,0,2,24.6,7.4,1.97,8.2,4.9,0.3,0.133,2.340,17.594,1485,504,3947,1971,62.86,69.6,1.34,0.4,-0.9,1.2,-0.2,61.7,1.2,0.3,0,67.7,1.9,0.368,0.001,-0.890,0.014,4,-2.1,8.2,-3.3,24.6,0
32013803,5,2.8,2.8,2.8,0,5,24.8,7.6,5.59,8.2,9.3,0.18,0.124,1.843,14.863,1485,504,3947,1971,22.56,2.67,0.48,0.3,-0.9,3.7,-0.9,21.2,1.4,0.3,-0.1,185.1,-182.5,0.357,-0.091,-0.835,-0.071,10,-4.4,17.9,-8.6,25,-0.2
32013809,1,2.7,2.7,2.7,0,6,25.1,10.1,6.39,8.5,35.6,0.05,0.126,2.082,16.524,1485,504,3947,1971,9.05,156.6,0.15,0.3,-0.9,2.5,0.2,10.3,-1.3,0.2,-0.2,149,7.6,0.322,-0.004,-0.883,-0.017,8.2,-1.9,26.8,8.7,25,0.1
32013810,6,2.1,2.1,2.1,0,7,24.9,7.7,10.08,8.2,15.7,0.7,0.142,2.364,16.648,1485,504,3947,1971,20.91,132.2,0.5,0.4,-0.8,2.3,-0.2,21.2,-0.3,0.6,0.1,123.4,8.8,0.369,0.004,-0.848,0.000,10.1,0,17,-1.3,24.9,0
32013817,3,2.8,2.8,2.8,0,8,24.9,7.8,10.96,8.2,16.2,0.17,0.195,2.191,11.236,1485,504,3947,1971,7.02,172.67,0.12,0.3,-0.7,2.3,0.5,7.9,-0.9,0.4,-0.2,123.7,48.9,0.356,-0.016,-0.784,0.074,10.6,0.3,16.5,-0.4,24.9,0
32013819,6,2.3,2.3,2.3,0,7,24.9,7.7,10.08,8.2,15.7,0.7,0.142,2.364,16.648,1485,504,3947,1971,15.61,86.2,0.3,0.4,-0.8,2.2,0.1,12.1,3.5,0.5,0.2,92.8,-6.6,0.367,0.006,-0.827,-0.021,10.4,-0.3,16.4,-0.7,24.9,0
32013837,1,1.5,1.5,1.5,0,7,25.3,7.4,9.26,8.1,11.6,0.69,0.141,2.439,17.298,1485,504,3947,1971,9.34,37.8,0.13,0.4,-0.9,1.6,-0.1,10.6,-1.3,0.7,0,40,-2.2,0.386,0.001,-0.852,0.001,9.4,-0.2,12,-0.4,25.3,0
32013845,6,2.6,2.6,2.6,0,6,26.3,8.2,9.18,8,13.4,0.65,0.135,2.353,17.430,1485,504,3947,1971,24.56,114.67,0.43,0.4,-0.9,2.3,0.3,24.3,0.3,0.5,0.2,116.1,-1.4,0.363,0.009,-0.865,-0.004,8.2,0.9,12.8,0.6,26.3,0
32013860,6,1.5,1.5,1.5,0,9,25.2,9.2,13.46,8.3,22.6,0.49,0.135,2.436,18.044,1485,504,3947,1971,86.92,194,2.46,0.4,-0.9,1.9,-0.4,83,3.9,0.4,0.1,160.3,33.7,0.367,0.020,-0.896,0.026,11.2,2.3,20.1,2.5,25.8,-0.6
32013861,3,2.2,2.2,2.2,0,9,25.2,9.2,13.46,8.3,22.6,0.49,0.135,2.436,18.044,1485,504,3947,1971,68.77,173.5,2.27,0.4,-0.9,2.1,0.1,66.8,2,0.5,0,154.4,19.1,0.371,0.016,-0.886,0.017,11.4,2.1,19.9,2.7,25.8,-0.6
32013863,1,1.2,1.2,1.2,0,9,25.2,9.2,13.46,8.3,22.6,0.49,0.135,2.436,18.044,1485,504,3947,1971,86.92,63.67,2.48,0.4,-0.9,1.3,-0.1,83.6,3.4,0.5,0,80.1,-16.4,0.386,0.001,-0.866,-0.004,12,1.5,20.7,1.9,25.1,0.1
32013865,6,2.9,2.9,2.9,0,8,24.9,9,11.63,8.3,22.1,0.49,0.128,2.537,19.820,1485,504,3947,1971,39.47,214.5,0.63,0.4,-0.9,2.5,0.4,41.6,-2.1,0.4,0,182.9,31.6,0.391,0.013,-0.891,-0.002,11.3,0.3,24,-1.9,24.6,0.3
32013867,1,2.0,2,2,0,4,24.6,9.3,3.45,8.5,8.4,0.03,0.121,1.948,16.099,1485,504,3947,1971,24.48,16.2,0.32,0.3,-0.9,2,0,19.5,5,0.1,0,23.6,-7.4,0.284,0.006,-0.905,-0.012,3.4,0.1,7.8,0.5,24.2,0.4
32013868,1,2.0,2,2,0,4,24.6,9.3,3.45,8.5,8.4,0.03,0.121,1.948,16.099,1485,504,3947,1971,10.84,23,0.19,0.3,-0.9,2,0,12.7,-1.9,0,0,29.4,-6.4,0.273,0.017,-0.911,-0.007,3.4,0,7.9,0.5,24.6,0
32013869,1,2.6,2.6,2.6,0,4,24.6,9.3,3.45,8.5,8.4,0.03,0.121,1.948,16.099,1485,504,3947,1971,19.03,93.6,0.21,0.3,-0.9,2.2,0.4,15.6,3.4,0,0,91,2.6,0.293,-0.004,-0.897,-0.020,4.7,-1.2,9.5,-1.1,24.7,-0.1
32013871,1,2.1,2.1,2.1,0,4,24.6,9.3,3.45,8.5,8.4,0.03,0.121,1.948,16.099,1485,504,3947,1971,16.33,26.8,0.21,0.3,-0.9,2,0.1,15.7,0.7,0,0,29,-2.2,0.279,0.011,-0.907,-0.011,3.5,-0.1,8.1,0.2,24.6,0
32013875,2,4.1,4.1,4.1,0,8,25,8,8.85,8.1,15.9,0,0.148,2.370,16.014,1485,504,3947,1971,1.31,218.25,0.11,0.4,-0.8,3.7,0.4,9.1,-7.8,0,0,215.6,2.6,0.369,0.006,-0.828,-0.002,8.4,0.5,15.1,0.8,25,0
32013880,1,1.2,1.2,1.2,0,8,25,8,8.85,8.1,15.9,0,0.148,2.370,16.014,1485,504,3947,1971,38.45,48.75,0.45,0.4,-0.8,1.2,0,38.4,0.1,0,0,44.9,3.8,0.283,0.092,-0.833,0.004,6.2,2.7,12,3.9,24.5,0.5
32013881,1,1.2,1.2,1.2,0,2,21.6,3.3,0.93,7.4,2.1,0,0.152,1.685,11.086,1485,504,3947,1971,23.46,53.2,0.37,0.2,-0.8,1.2,0,25,-1.5,0,0,54.5,-1.3,0.199,0.028,-0.834,0.016,1.9,-1,3.6,-1.5,22.1,-0.5
32013884,1,1.3,1.3,1.3,0,2,24.1,11.5,0.65,8.6,2.6,0,0.117,1.312,11.214,1485,504,3947,1971,5.93,15.5,0.11,0.1,-0.9,2.4,-1.1,9.4,-3.5,0.1,-0.1,85.8,-70.3,0.326,-0.208,-0.859,-0.073,6.5,-5.9,11.6,-9,25,-0.9
32013890,1,1.8,1.8,1.8,0,2,24.1,11.5,0.65,8.6,2.6,0,0.117,1.312,11.214,1485,504,3947,1971,12.04,95.17,0.18,0.1,-0.9,1.9,-0.1,12.5,-0.5,0,0,90.2,5,0.201,-0.083,-0.900,-0.032,3,-2.4,7.6,-5.1,24.8,-0.7
32013895,1,1.6,1.6,1.6,0,1,26.5,12.8,0.38,8.7,1.6,0.01,0.124,1.648,13.290,1485,504,3947,1971,22.29,29,0.29,0.2,-0.9,1.6,0,22,0.3,0,0,30.9,-1.9,0.238,-0.021,-0.877,-0.030,1.7,-1.4,5.4,-3.8,26.7,-0.2
32013919,1,0.9,0.9,0.9,0,2,25.9,6.5,2.09,7.5,6.5,0,0.043,0.601,13.977,1485,504,3947,1971,62.6,52.4,0.7,-0.2,-1.4,1.3,-0.4,54.9,7.7,0,0,25.5,26.9,0.046,-0.267,-0.987,-0.379,1.1,1,3.9,2.6,25.7,0.2
32013925,1,1.0,1,1,0,1,27,9.3,0.54,8.1,2.1,0,0.043,0.629,14.628,1485,504,3947,1971,56.41,14.5,0.73,-0.2,-1.4,1.3,-0.3,55.5,0.9,0,0,34.8,-20.3,-0.013,-0.188,-1.166,-0.200,0.9,-0.3,2.8,-0.7,26.5,0.5
32013928,1,1.4,1.4,1.4,0,1,26.2,9.7,1.22,8.1,9,0,0.119,1.628,13.681,1485,504,3947,1971,61.68,47.5,0.7,0.2,-0.9,1.9,-0.5,57.8,3.9,0,0,112.3,-64.8,0.150,0.062,-0.987,0.063,0.6,0.6,2.9,6.1,26,0.2
32013930,1,1.2,1.2,1.2,0,1,26.2,9.7,1.22,8.1,9,0,0.119,1.628,13.681,1485,504,3947,1971,56.56,37.67,0.7,0.2,-0.9,1.5,-0.3,52.4,4.2,0,0,71.6,-34,0.029,0.183,-1.061,0.136,1,0.3,3.5,5.5,26.1,0.1
32013932,1,1.4,1.4,1.4,0,3,24.8,7.3,2.47,7.8,9.5,0.02,0.129,2.117,16.411,1485,504,3947,1971,24.35,21.4,0.48,0.3,-0.9,1.5,-0.1,28.2,-3.8,0,0,50.6,-29.2,0.290,0.036,-0.894,0.004,2.4,0,8.9,0.5,25,-0.2
32013935,2,1.7,1.7,1.7,0,1,26.8,7.4,0.48,7.9,1.3,0,0.128,1.772,13.844,1485,504,3947,1971,28.74,83,0.26,0.2,-0.9,1.6,0.1,25.9,2.9,0.1,-0.1,76.8,6.2,0.222,0.027,-0.872,-0.021,2.4,-1.9,6.2,-4.9,26.8,0
32013937,1,1.8,1.8,1.8,0,2,28.1,3.5,2.14,7.2,5.5,0,0.143,0.749,5.238,1485,504,3947,1971,18.41,106,0.25,-0.1,-0.8,1.5,0.3,23.8,-5.4,0.2,-0.2,84.5,21.5,0.194,-0.320,-0.853,0.009,4,-1.9,10.2,-4.7,26.8,1.3
32013941,1,2.0,2,2,0,4,26.7,8.7,4.27,8.1,9.5,0,0.132,1.886,14.288,1485,504,3947,1971,41.86,86.25,0.7,0.3,-0.9,1.9,0.1,37,4.8,0,0,70.8,15.4,0.141,0.134,-0.871,-0.008,4.1,0.1,8.3,1.1,26.8,-0.1
32013961,3,1.4,1.4,1.4,0,7,25.4,7.6,9.84,8.1,11.8,0.21,0.135,2.401,17.785,1485,504,3947,1971,41.42,56,1.63,0.4,-0.9,1.6,-0.2,44.2,-2.8,0.2,0,68.4,-12.4,0.375,0.005,-0.874,0.004,8.9,1,10.9,0.9,25.4,0
32013963,4,2.1,2.1,2.1,0,4,25.6,7.8,2.91,8.1,3,0.07,0.127,2.282,17.969,1485,504,3947,1971,24.37,47.5,0.77,0.4,-0.9,1.5,0.6,27.4,-3,0.1,0,51.9,-4.4,0.354,0.005,-0.885,-0.011,4.3,-1.4,8.8,-5.7,25.4,0.2
32013970,1,0.9,0.9,0.9,0,6,20.5,0.9,8.48,7.2,11.6,0,0.316,1.371,4.339,1485,504,3947,1971,29.58,71.8,0.7,0.1,-0.5,0.9,0,29.4,0.1,0,0,75.1,-3.3,0.208,-0.070,-0.637,0.137,7.8,0.7,15.4,-3.8,21.9,-1.4
32013972,2,0.8,0.8,0.8,0,8,25.6,9.6,12.41,8.3,23.4,0.13,0.142,2.466,17.366,1485,504,3947,1971,43.46,189.75,0.91,0.4,-0.8,0.8,0,49.4,-6,0.1,0,140.6,49.1,0.375,0.017,-0.865,0.017,9.2,3.2,20.2,3.1,25.2,0.4
32013974,1,0.7,0.7,0.7,0,4,24.8,10.9,3.24,8.6,13.1,0.03,0.118,2.470,20.932,1485,504,3947,1971,69.03,69,1.26,0.4,-0.9,0.8,-0.1,65.2,3.8,0.1,0,81.2,-12.2,0.379,0.014,-0.901,-0.027,5.6,-2.3,16.6,-3.6,24.9,-0.1
32013980,3,0.8,0.8,0.8,0,3,26.5,8.5,2.82,8.2,6.5,0.16,0.122,2.206,18.082,1485,504,3947,1971,39.12,0,1.3,0.3,-0.9,0.9,-0.1,41,-1.9,0.2,0,26.2,-26.2,0.344,0.000,-0.911,-0.003,2.9,-0.1,6.5,0,26.4,0.1
32013985,6,2.9,2.9,2.9,0,3,26.5,8.5,2.82,8.2,6.5,0.16,0.122,2.206,18.082,1485,504,3947,1971,64.95,148.8,1.61,0.3,-0.9,2.5,0.4,60,5,0.2,0,105.3,43.5,0.343,0.001,-0.909,-0.004,2.8,0,6.2,0.3,26.5,0
32013991,3,2.1,2.1,2.1,0,4,26.3,8.7,4.56,8.2,9.8,0.04,0.125,2.169,17.352,1485,504,3947,1971,61.96,123.2,1.43,0.3,-0.9,1.8,0.3,64.7,-2.8,0.1,0,117.8,5.4,0.336,0.001,-0.894,-0.009,3.8,0.8,8.1,1.7,26.3,0
32013996,2,1.3,1.3,1.3,0,4,24.8,9.2,3.93,8.5,15.7,0.05,0.124,2.271,18.315,1485,504,3947,1971,97.74,53,2.14,0.4,-0.9,1.4,-0.1,96.5,1.2,0.1,0,62.9,-9.9,0.355,0.001,-0.904,-0.003,4.1,-0.2,15.2,0.5,24.9,-0.1
